Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,11:42.5
KHARIF,AGRICULTURE,Oilseeds,Mustard,Market Information,TELL ME MARKET RATE OF MUSTARD,MARKET RATE OF MUSTARD IN RAJASTHAN 3250 TO 3450 RS/Q,DELHI,South West,DELHI,20:12.7
KHARIF,HORTICULTURE,Vegetables,Cauliflower,"	Plant Protection	",TELL ME INSECT IN CAULIFLOWER,SPRAY OF PROFENOFOS + CYPERMETHRIN 1.5 ML PER LITER WATER,DELHI,South West,DELHI,50:41.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,01:12.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,15:01.9
KHARIF,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,34:21.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,54:16.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,58:44.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,23:35.4
KHARIF,HORTICULTURE,Vegetables,Cucumber,Fertilizer Use and Availability,TELL ME CONTROL OF FLOWER DROPPING,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,DELHI,South West,DELHI,26:15.8
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,34:31.1
KHARIF,AGRICULTURE,Others,Others,"	Field Preparation	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,45:09.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,03:24.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,02:37.1
KHARIF,HORTICULTURE,Vegetables,Cauliflower,"	Plant Protection	",TELL ME CONTROL BORER IN CAULIFLOWER.,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER,DELHI,South West,DELHI,55:17.9
KHARIF,HORTICULTURE,Vegetables,Others,Cultural Practices,TELL ME VEGETABLE SOWING THIS TIME.,"CAULIFLOWER,BROCCOLI,RADISH,CARROT,SALJAM,METHI,PEA SOWING THIS TIME.",DELHI,South West,DELHI,43:11.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,43:42.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Artificial Insemination,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 1199,DELHI,South West,DELHI,23:40.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT ,BUT CLOUDLY SKY",DELHI,South West,DELHI,10:03.4
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME ABOUT VARIETY OF MUSTARD,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",DELHI,South West,DELHI,37:59.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,TELL ME ABOUT HOW TO APPLY DAIRY LOAN,"Please Conatct District Development Manager Contact No.: 01681246242,9728094455",DELHI,South West,DELHI,22:45.8
KHARIF,AGRICULTURE,Cereals,Wheat,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,33:44.1
KHARIF,AGRICULTURE,Others,Others,Sowing Time and Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,06:16.7
RABI,AGRICULTURE,Others,Others,Crop Insurance,TELL ME ABOUT CROP INSURANCE,PLEASE CONTACT TO NEAREST BANK IN YOUR DISTRICT,DELHI,South West,DELHI,57:54.2
KHARIF,HORTICULTURE,Vegetables,Carrot,"	Plant Protection	",TELL ME WEED CONTROL IN CARROT,PANDAMETHALIN 30% 3 LITTER /HECTAR,DELHI,South West,DELHI,57:55.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME PEST CONTROL IN PADDY,CARTAP HYDROCLORIDE 1 GRAM/LITER SPRAY,DELHI,South West,DELHI,39:40.9
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,49:40.6
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,TELL ME ABOUT ANIMAL LOAN,PLEASE CONTACT TO NEAREST BANK,DELHI,South West,DELHI,14:59.9
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",TELL ME ROOT ROT CONTROL IN COTTON,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,DELHI,South West,DELHI,41:35.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT ,BUT CLOUDLY SKY",DELHI,South West,DELHI,56:21.7
KHARIF,AGRICULTURE,Oilseeds,Mustard,Weed Management,TELL ME WEED CONTROL IN MUSTARD,SPRAY OF PENDIMETHILIN 30% EC 1.25 LITER PER ACER AFTER SOWING BUT BEFORE GERMINATION,DELHI,South West,DELHI,59:29.9
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,02:45.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,05:22.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME STEM BORER CONTROL IN DHAN,USE CARTAP  HYDROCHLORIDE 3 KG/HAC. WITH IRRIGATION,DELHI,South West,DELHI,27:14.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,54:13.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,25:38.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 1199,DELHI,South West,DELHI,49:24.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Artificial Insemination,TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,South West,DELHI,22:50.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,30:43.2
KHARIF,HORTICULTURE,Vegetables,Others,Cultural Practices,TELL ME VEGETABLE SOWING THIS TIME.,"CAULIFLOWER,RADISH,CARROT,PEA,SALJAM,METHI,SARSO.",DELHI,South West,DELHI,18:40.9
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",TELL ME APHID CONTROL IN BRINJAL,THIOMETHOKJAM 0.5 GRAM/LITER SPRAY KARE.,DELHI,South West,DELHI,27:49.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN FALL NEXT 3-4 DAYS BUT CLOUDY SKY.,DELHI,South West,DELHI,35:43.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN FALL NEXT 3-4 DAYS BUT CLOUDY SKY.,DELHI,South West,DELHI,35:44.2
KHARIF,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",TELL ME LEAF CURL DISEASE CONTROL IN CHILLIES,DAIMITHIYOT 30 EC 2 ML /LITER + CARBANDAJIM 50% 2 GRAM/LITER SPRAY KARE.,DELHI,South West,DELHI,13:44.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,TELL ME NOT GROWTH IN PADDY,NPK-18;18;18 GRED 10 GRAM/LITER SPRAY,DELHI,South West,DELHI,24:46.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,"LIGHT RAIN FALL MAY BE 20,21 OR 22 SEPTEMBER.",DELHI,South West,DELHI,26:59.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,South West,DELHI,47:53.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,07:16.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,South West,DELHI,30:44.0
KHARIF,AGRICULTURE,Others,Others,"	Field Preparation	",Asked for SMS Deactivation ?,"WRITE ""KISAAN STOP"" AND SEND TO 7738299899 FOR SMS DEACTIVATION ON YOUR NUMBER",DELHI,South West,DELHI,26:55.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)","Animal Production (Piggery, Goatery, Sheep Farming etc.)",TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,South West,DELHI,53:18.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,South West,DELHI,55:35.1
KHARIF,AGRICULTURE,Others,Others,"	Field Preparation	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,08:08.9
KHARIF,AGRICULTURE,Cereals,Wheat,Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,30:21.8
KHARIF,AGRICULTURE,Oilseeds,Mustard,"	Plant Protection	",TELL ME ABOUT SEED TREATMENT IN MUSTARD,USE FOR WHITE RUST  (MENCOJAB+METAXYL)APRON 36 WS 6 GM /KG SEED AND CONTROL OF PENTED BUG IMIDACLOPRID 70 WS 5 GM / KG SEED,DELHI,South West,DELHI,48:40.3
KHARIF,HORTICULTURE,Fruits,Sapota,"	Plant Protection	",TELL ME PEST CONTROL IN SPOTA,DAIMITHIYOT 30EC 2 ML /LITER SPRAY,DELHI,South West,DELHI,09:25.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME STEM BORER IN DHAN CROP.,SPRAY OF CARTAP HYDROCHLORIDE 50% SP 1 ML PER LITER WATER,DELHI,South West,DELHI,38:49.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF BLAST & STEM BORAR IN PADDY,SPRAY OF Tricyclazole 75% WP 1 GM PER LITER WATER + CARTAP HYDROCHLORIDE 50% SP 1GM PER LITER WATER,DELHI,South West,DELHI,02:51.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN RAINFALL POSSIBILITY IN 5 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,32:57.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN MAY BE IN NEXT 3-4DAYS,DELHI,South West,DELHI,36:45.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME FASLE SMUT CONTROL IN DHAN ?,SPRAY OF COPPER HYDROCHLORIDE 5 GM PER LITER WATER,DELHI,South West,DELHI,15:28.3
KHARIF,AGRICULTURE,Others,Others,Soil Testing,TELL ME ABOUT TAKING SOIL SAMPLE ?,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL,DELHI,South West,DELHI,42:55.3
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF MUSTERD,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",DELHI,South West,DELHI,51:13.0
KHARIF,AGRICULTURE,Others,Others,Soil Testing,I WANT TO SOIL TEST.,Soil testing lab contect number vill Garhmukhteshwar  9235629756,DELHI,South West,DELHI,05:10.7
KHARIF,HORTICULTURE,Fruits,Citrus,Fertilizer Use and Availability,TELL ME FLOWER DROP CONTROL IN CITRUS,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,DELHI,South West,DELHI,28:55.2
KHARIF,AGRICULTURE,Others,Others,Credit,TELL ME ABOUT LOAN,PLEASE CONTACT TO NEAREST BANK IN YOUR DISTRICT,DELHI,South West,DELHI,06:45.0
KHARIF,HORTICULTURE,Fruits,Papaya,Seeds and Planting Material,TELL ME ABOUT VARIETY OF PAPAYA ?,"VARIETY OF PAPAYA = TAIWAN 786, RED LADY, SURYA, KURG HONEYDEW, PUSA MEJESTIC",DELHI,South West,DELHI,45:12.8
KHARIF,ANIMAL HUSBANDRY,Animal,Pig,Dairy Production,TELL ME ABOUT PIG FARMING,"JOINT DIRECTOR, ALWAR Dr. B.K. Bairwa 94133-30050,0144-2701764",DELHI,South West,DELHI,54:50.5
KHARIF,HORTICULTURE,Medicinal and Aromatic Plants,Aloe Vera,Field Preparation,TELL ME ABOUT ALOE VEAR,SOWING TIME OF ALOE VERA JUNE- JULY MONTH,DELHI,South West,DELHI,16:13.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,58:14.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,45:32.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME APIDS CONTROL IN DHAN,SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER,DELHI,South West,DELHI,52:47.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,South West,DELHI,53:45.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME APHIDS CONTROL IN DHAN ?,SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER,DELHI,South West,DELHI,39:54.5
RABI,AGRICULTURE,Oilseeds,Brown Sarson,Fertilizer Use and Availability,TELL ME NUTRIENT MANAGEMENT  ?,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,DELHI,South West,DELHI,23:29.4
KHARIF,AGRICULTURE,Oilseeds,Mustard,Fertilizer Use and Availability,TELL ME NUTRIENT MANAGEMENT  ?,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,DELHI,South West,DELHI,32:27.0
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF MUSTERD,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73, NRCDR 2",DELHI,South West,DELHI,30:11.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,47:42.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,South West,DELHI,09:59.9
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,South West,DELHI,15:55.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,52:29.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN FALL MAY BE 22 OR 23 SEPTEMBER.,DELHI,South West,DELHI,47:20.2
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME CONTROL SUKING PEST IN LOKI.,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,DELHI,South West,DELHI,20:24.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,South West,DELHI,53:42.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,41:12.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,39:47.9
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME ABOUT GOVT SUBSIDY OF POLY HOUSE=,SUBSIDY OF POLY HOUSE= 50% OF TOTAL COST OR 1.5 LAKH MAXIMUM,DELHI,South West,DELHI,49:16.4
KHARIF,AGRICULTURE,Others,Others,"	Field Preparation	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,36:59.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,South West,DELHI,39:48.7
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,TELL ME MARKET RATE OF COTTON,MARKET RATE OF COTTON RS-4450 PER QUINTAL,DELHI,South West,DELHI,52:06.0
KHARIF,HORTICULTURE,Vegetables,Carrot,Weather,TELL ME WEED CONTROL IN CARROT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF CARROT,DELHI,South West,DELHI,54:12.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,57:27.7
KHARIF,ANIMAL HUSBANDRY,Animal,Pig,Credit,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,59:12.2
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME SOIL TREATMENT FOR CONTROL OF WILT DISEASE,USE TRICHODERMA 2.5 KG PER 100 KG FYM,DELHI,South West,DELHI,11:16.1
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME SUBSIDY ON RIPAR.,50% (SC& ST AND WOMEN FARMER)SUBSIDY AND 40% GENRAL FARMER.,DELHI,South West,DELHI,28:32.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN FALL MAY BE 22 OR 23 SEPTEMBER.,DELHI,South West,DELHI,31:49.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME SUBSIDY IN DAIRY FARMING LAON,25-33.33 % SUBSIDY IN DAIRY FARMING LAON,DELHI,South West,DELHI,27:32.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,TOMOROW MAY BE LIGHT RAIN,DELHI,South West,DELHI,05:43.0
KHARIF,HORTICULTURE,Plantation Crops,Sagoan,"	Plant Protection	",TELL ME TERMITE CONTROL IN SAGOAV ?,USE CHLOROPYRIFOS 20% EC 2 ML PER LITER WATER IN ROOT ZONE,DELHI,South West,DELHI,20:53.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,South West,DELHI,27:31.4
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,South West,DELHI,15:04.3
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,South West,DELHI,40:01.2
KHARIF,ANIMAL HUSBANDRY,Animal,POULTRY  FARM ,Artificial Insemination,TELL ME ABOUT POULTRY FARMING TRAINING,For Enquiry: - Phone Numbers: 91-581-2303223; 2300204; 2301220; 2310023,DELHI,South West,DELHI,22:34.2
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME ROOT ROT CONTROL IN BOTTLE GOURD ?,DRENCHING OF CARBENDAZIM 250 GM/BIGHA IN ROOT ZONE WITH IRRIGATION,DELHI,South West,DELHI,27:25.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,43:01.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,"LIGHT RAIN FALL MAY BE 22,23 OR 24 SEPTEMBER.",DELHI,South West,DELHI,34:37.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"LIGHT RAIN POSSIBILITY IN NEXT 3-4 DAYS , CLOUDY SKY",DELHI,South West,DELHI,06:53.2
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF WHEAT,"VARIETY OF WHEAT HD-2967,HD-3059,HD-3086,PBW-550 ,DBW-17",DELHI,South West,DELHI,34:54.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Field Preparation	",Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,South West,DELHI,12:48.0
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF MUSTARD,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73,NRCDR-2,NRCHB-506",DELHI,South West,DELHI,35:39.8
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,TODAY MAY BE  HAVRY RAIN,DELHI,South West,DELHI,45:07.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,54:32.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Field Preparation	",TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,11:48.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"LIGHT RAIN POSSIBILITY IN NEXT 3DAYS , CLOUDY SKY",DELHI,South West,DELHI,55:44.0
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME CONTECT OF PUSA ATIC,1800-11-8989,DELHI,South West,DELHI,49:09.3
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME PUSA ATIC CONTECT NUMBER.,CONTECT FOR 011-25842686/ 25841428,DELHI,South West,DELHI,16:41.7
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Seeds,TELL ME KABULI GRAM VARIETIES.,"R.S.G.K-6(ASHAR) AND CSJK-6(ANJALI),PUSA-1088",DELHI,South West,DELHI,03:25.1
KHARIF,AGRICULTURE,Others,Others,Crop Insurance,TELL ME CROP INSURANCE CLAIM RELATED KNOWLEDGE.,CONTECT IN RELATED BANK.,DELHI,South West,DELHI,40:32.3
KHARIF,AGRICULTURE,Others,Others,Varieties,TELL ME ABOUT WEATHER INFORMATION ?,TODAY MAY BE LIGHT RAIN,DELHI,South West,DELHI,33:38.9
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,PLZ TELL ME CONTECT NUMBER OF PUSA DELHI,"CONTECT NUMBER OF PUSA DELHI-011-25841670 ,1800118989",DELHI,South West,DELHI,56:31.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,South West,DELHI,02:51.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,SOME CLOUDS AND CHANCE TO RAINFALL TODAY .,DELHI,South West,DELHI,20:42.7
